ID;Species;Municipality;codigo;Distrito;State;Collection_data_start;year_collection;Collection_data_end;Location;Latitude graus;Longitude graus;Latitude;Longitude;added latitude;added longitude;State latitude (added)**;State longitude (added)**;Reference;Publication Year;Type of study;P_vivax_detection;P_falciparum_detection;P_malariae_detection;PCR_Plasmodium_spp;Positive_Plasmodium_dissection;Infection;Main colected specie;Main colected specie.1;Main colected specie.2;Obs;Obs 2;txmigbruta_2010_g3;txmigliqui_2010_g3;Desmatado2007;Incremento20062007;Floresta2007;Nuvem2007;NaoObservado2007;NaoFloresta2007;Hidrografia2007;Desmatado2008;Incremento20072008;Floresta2008;Nuvem2008;NaoObservado2008;NaoFloresta2008;Hidrografia2008;Desmatado2009;Incremento20082009;Floresta2009;Nuvem2009;NaoObservado2009;NaoFloresta2009;Hidrografia2009;Desmatado2010;Incremento20092010;Floresta2010;Nuvem2010;NaoObservado2010;NaoFloresta2010;Hidrografia2010;Desmatado2011;Incremento20102011;Floresta2011;Nuvem2011;naoObservado2011;naoFloresta2011;Hidrografia2011;Desmatado2012;Incremento20112012;Floresta2012;Nuvem2012;naoObservado2012;naoFloresta2012;Hidrografia2012;Desmatado2013;Incremento20122013;Floresta2013;Nuvem2013;naoObservado2013;naoFloresta2013;Hidrografia2013;Desmatado2014;Incremento20132014;Floresta2014;Nuvem2014;naoObservado2014;naoFloresta2014;Hidrografia2014;Desmatado2015;Incremento20142015;Floresta2015;Nuvem2015;naoObservado2015;naoFloresta2015;Hidrografia2015;Desmatado2016;Incremento20152016;Floresta2016;Nuvem2016;naoObservado2016;naoFloresta2016;Hidrografia2016;Desmatado2017;Incremento20162017;Floresta2017;Nuvem2017;naoObservado2017;naoFloresta2017;Hidrografia2017;Desmatado2018;Incremento20172018;Floresta2018;Nuvem2018;naoObservado2018;naoFloresta2018;Hidrografia2na18;Desmatado2019;Incremento20182019;Floresta2019;Nuvem2019;naoObservado2019;naoFloresta2019;Hidrografia2019;ipa_2007;ipa_2008;ipa_2009;ipa_2010;ipa_2011;ipa_2012;ipa_2013;ipa_2014;ipa_2015;ipa_2016;ipa_2017;ipa_2018;ipa_2019
784;Ny. albitarsis s.l.;Primeira Cruz;210940;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-2,56;-43,36;-255.867;-433.628;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta
836;Ny. aquasalis ;Primeira Cruz;210940;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-2,56000;-43,34750;-255.867;-433.628;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta;nada consta
785;Ny. albitarsis s.l.;Raposa;210945;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-6,52;-44,18;-651.667;-441.833;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; -
837;Ny. aquasalis ;Raposa;210945;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-6,52000;-44,16750;-651.667;-441.833;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
984;Ny. evansae;Raposa;210945;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-6,53083;-44,17375;-651.667;-441.833;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
1008;Ny. galvaoi ;Raposa;210945;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-6,52000;-44,19250;-651.667;-441.833;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
1077;Ny. nuneztovari s.l.;Raposa;210945;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-6,52000;-44,16750;-651.667;-441.833;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
1141;Ny. rangeli;Raposa;210945;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-6,50917;-44,18625;-651.667;-441.833;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
1224;Ny. triannulatus s.l.;Raposa;210945;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-6,52000;-44,19250;-651.667;-441.833;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
1551;Ny. albitarsis s.l.;Raposa;210945;;Maranhão;01/08/1996;1996.0;set/97;Primirim - Ilha de São Luís;2°32’S;44°43’W;-2,53;-44,72;;;;;Xavier & Rebelo.;1999;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. aquasalis 82%;Ny. galvaoi 10.2%;;;discorre sobre cada vetor;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; -
1549;Ny. aquasalis ;Raposa;210945;;Maranhão;01/08/1996;1996.0;set/97;Primirim - Ilha de São Luís;2°32’S;44°43’W;-2,53000;-44,70750;;;;;Xavier & Rebelo.;1999;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. aquasalis 82%;Ny. galvaoi 10.2%;;18-6h;Rainy: Jan-Jun;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
1552;Ny. evansae;Raposa;210945;;Maranhão;01/08/1996;1996.0;set/97;Primirim - Ilha de São Luís;2°32’S;44°43’W;-2,54189;-44,71614;;;;;Xavier & Rebelo.;1999;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. aquasalis 82%;Ny. galvaoi 10.2%;;;;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
1550;Ny. galvaoi ;Raposa;210945;;Maranhão;01/08/1996;1996.0;set/97;Primirim - Ilha de São Luís;2°32’S;44°43’W;-2,52265;-44,73011;;;;;Xavier & Rebelo.;1999;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. aquasalis 82%;Ny. galvaoi 10.2%;;75% intradomicili;Dry: Jul - Dez;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
1553;Ny. nuneztovari s.l.;Raposa;210945;;Maranhão;01/08/1996;1996.0;set/97;Primirim - Ilha de São Luís;2°32’S;44°43’W;-2,54189;-44,71614;;;;;Xavier & Rebelo.;1999;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. aquasalis 82%;Ny. galvaoi 10.2%;;;;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
1554;Ny. triannulatus davisi;Raposa;210945;;Maranhão;01/08/1996;1996.0;set/97;Primirim - Ilha de São Luís;2°32’S;44°43’W;-2,53000;-44,70750;;;;;Xavier & Rebelo.;1999;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. aquasalis 82%;Ny. galvaoi 10.2%;;;;0,213007565;0,06818139;14,3;0,1;41,2;0;0,1;0,7;7,7;14,5;0,2;38,9;2,1;0,1;0,7;7,7;14,5;0;10,3;30,6;0,2;0,7;7,7;14,5;0;36,4;4,6;0,1;0,7;7,7;14,5;0;37,1;3,9;0,1;0,7;7,7;14,6;0,1;40,9;0;0,1;0,7;7,7;14,7;0,1;22,6;18,2;0,1;0,7;7,7;14,8;0,1;40,8;0;0;0,7;7,7;14,8;0;40,8;0;0;0,7;7,7;14,8;0;36,7;4;0,1;0,7;7,7;14,8;0;21,1;19,7;0;0,7;7,7;14,8;0;32,6;8,2;0;0,7;7,7;14,8;0;36,9;3,9;0;0,7;7,7;2,3;3;0,4;0,1;0,1; - ; - ; - ; - ; - ; - ; - ; - 
786;Ny. albitarsis s.l.;Ribamar Fiquene;210955;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-5,93;-47,38;-593.257;-473.775;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,251068618;0,029517727;432,6;0,6;62,2;0;0;244,7;15,5;433,7;1,1;61,1;0;0;244,7;15,5;434,2;0,5;60,6;0;0;244,7;15,5;435;0,8;59,7;0;0,1;244,7;15,5;435,5;0,5;59,2;0;0,1;244,7;15,5;436;0,5;58,7;0;0,1;244,7;15,5;436,3;0,3;58,4;0;0,1;244,7;15,5;436,5;0,2;58,3;0;0;244,7;15,5;436,6;0,1;58,2;0;0;244,7;15,5;443;6,4;51,8;0;0;244,7;15,5;444,2;1,2;50,6;0;0;244,7;15,5;444,7;0,5;50,1;0;0;244,7;15,5;445,1;0,4;49,7;0;0;244,7;15,5; - ; - ; - ; - ;0,1; - ;0,3; - ; - ; - ; - ; - ; -
918;Ny. darlingi;Ribamar Fiquene;210955;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-5,93000;-47,36750;-593.257;-473.775;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,251068618;0,029517727;432,6;0,6;62,2;0;0;244,7;15,5;433,7;1,1;61,1;0;0;244,7;15,5;434,2;0,5;60,6;0;0;244,7;15,5;435;0,8;59,7;0;0,1;244,7;15,5;435,5;0,5;59,2;0;0,1;244,7;15,5;436;0,5;58,7;0;0,1;244,7;15,5;436,3;0,3;58,4;0;0,1;244,7;15,5;436,5;0,2;58,3;0;0;244,7;15,5;436,6;0,1;58,2;0;0;244,7;15,5;443;6,4;51,8;0;0;244,7;15,5;444,2;1,2;50,6;0;0;244,7;15,5;444,7;0,5;50,1;0;0;244,7;15,5;445,1;0,4;49,7;0;0;244,7;15,5; - ; - ; - ; - ;0,1; - ;0,3; - ; - ; - ; - ; - ; - 
985;Ny. evansae;Ribamar Fiquene;210955;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-5,94189;-47,37614;-593.257;-473.775;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,251068618;0,029517727;432,6;0,6;62,2;0;0;244,7;15,5;433,7;1,1;61,1;0;0;244,7;15,5;434,2;0,5;60,6;0;0;244,7;15,5;435;0,8;59,7;0;0,1;244,7;15,5;435,5;0,5;59,2;0;0,1;244,7;15,5;436;0,5;58,7;0;0,1;244,7;15,5;436,3;0,3;58,4;0;0,1;244,7;15,5;436,5;0,2;58,3;0;0;244,7;15,5;436,6;0,1;58,2;0;0;244,7;15,5;443;6,4;51,8;0;0;244,7;15,5;444,2;1,2;50,6;0;0;244,7;15,5;444,7;0,5;50,1;0;0;244,7;15,5;445,1;0,4;49,7;0;0;244,7;15,5; - ; - ; - ; - ;0,1; - ;0,3; - ; - ; - ; - ; - ; - 
1078;Ny. nuneztovari s.l.;Ribamar Fiquene;210955;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-5,92265;-47,39011;-593.257;-473.775;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,251068618;0,029517727;432,6;0,6;62,2;0;0;244,7;15,5;433,7;1,1;61,1;0;0;244,7;15,5;434,2;0,5;60,6;0;0;244,7;15,5;435;0,8;59,7;0;0,1;244,7;15,5;435,5;0,5;59,2;0;0,1;244,7;15,5;436;0,5;58,7;0;0,1;244,7;15,5;436,3;0,3;58,4;0;0,1;244,7;15,5;436,5;0,2;58,3;0;0;244,7;15,5;436,6;0,1;58,2;0;0;244,7;15,5;443;6,4;51,8;0;0;244,7;15,5;444,2;1,2;50,6;0;0;244,7;15,5;444,7;0,5;50,1;0;0;244,7;15,5;445,1;0,4;49,7;0;0;244,7;15,5; - ; - ; - ; - ;0,1; - ;0,3; - ; - ; - ; - ; - ; - 
1126;Ny. oswaldoi s.l.;Ribamar Fiquene;210955;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-5,94189;-47,37614;-593.257;-473.775;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,251068618;0,029517727;432,6;0,6;62,2;0;0;244,7;15,5;433,7;1,1;61,1;0;0;244,7;15,5;434,2;0,5;60,6;0;0;244,7;15,5;435;0,8;59,7;0;0,1;244,7;15,5;435,5;0,5;59,2;0;0,1;244,7;15,5;436;0,5;58,7;0;0,1;244,7;15,5;436,3;0,3;58,4;0;0,1;244,7;15,5;436,5;0,2;58,3;0;0;244,7;15,5;436,6;0,1;58,2;0;0;244,7;15,5;443;6,4;51,8;0;0;244,7;15,5;444,2;1,2;50,6;0;0;244,7;15,5;444,7;0,5;50,1;0;0;244,7;15,5;445,1;0,4;49,7;0;0;244,7;15,5; - ; - ; - ; - ;0,1; - ;0,3; - ; - ; - ; - ; - ; - 
1225;Ny. triannulatus s.l.;Ribamar Fiquene;210955;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-5,93000;-47,36750;-593.257;-473.775;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,251068618;0,029517727;432,6;0,6;62,2;0;0;244,7;15,5;433,7;1,1;61,1;0;0;244,7;15,5;434,2;0,5;60,6;0;0;244,7;15,5;435;0,8;59,7;0;0,1;244,7;15,5;435,5;0,5;59,2;0;0,1;244,7;15,5;436;0,5;58,7;0;0,1;244,7;15,5;436,3;0,3;58,4;0;0,1;244,7;15,5;436,5;0,2;58,3;0;0;244,7;15,5;436,6;0,1;58,2;0;0;244,7;15,5;443;6,4;51,8;0;0;244,7;15,5;444,2;1,2;50,6;0;0;244,7;15,5;444,7;0,5;50,1;0;0;244,7;15,5;445,1;0,4;49,7;0;0;244,7;15,5; - ; - ; - ; - ;0,1; - ;0,3; - ; - ; - ; - ; - ; - 
787;Ny. albitarsis s.l.;Santa Helena;210980;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-2,23;-45,3;-22.289;-452.967;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,134501107;-0,052993635;1396,6;4,6;109,8;90,7;0,7;629,3;107,9;1405,8;9,2;154,1;37,2;0,7;629,3;107,9;1407,5;1,7;157,1;31,8;1,4;629,3;107,9;1410,9;3,4;139;47,8;0,1;629,3;107,9;1414,8;3,9;175,9;7;0,1;629,3;107,9;1415;0,2;104;78,7;0,1;629,3;107,9;1417,2;2,1;62,3;118,2;0,1;629,3;107,9;1419;1,8;177,8;1;0;629,3;107,9;1419,1;0,1;59,6;119,1;0;629,3;107,9;1419,9;0,8;76,8;101,1;0;629,3;107,9;1422;2,1;92,3;83,5;0;629,3;107,9;1422,2;0,2;0;207,5;0;629,3;107,9;1422,9;0,6;87;87,9;0;629,3;107,9;4,8;10,7;4;1,5;10,7;4,4;1,2;2,4;0,2;0,1;1,4; - ;0,1
838;Ny. aquasalis ;Santa Helena;210980;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-2,23000;-45,28750;-22.289;-452.967;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,134501107;-0,052993635;1396,6;4,6;109,8;90,7;0,7;629,3;107,9;1405,8;9,2;154,1;37,2;0,7;629,3;107,9;1407,5;1,7;157,1;31,8;1,4;629,3;107,9;1410,9;3,4;139;47,8;0,1;629,3;107,9;1414,8;3,9;175,9;7;0,1;629,3;107,9;1415;0,2;104;78,7;0,1;629,3;107,9;1417,2;2,1;62,3;118,2;0,1;629,3;107,9;1419;1,8;177,8;1;0;629,3;107,9;1419,1;0,1;59,6;119,1;0;629,3;107,9;1419,9;0,8;76,8;101,1;0;629,3;107,9;1422;2,1;92,3;83,5;0;629,3;107,9;1422,2;0,2;0;207,5;0;629,3;107,9;1422,9;0,6;87;87,9;0;629,3;107,9;4,8;10,7;4;1,5;10,7;4,4;1,2;2,4;0,2;0,1;1,4; - ;0,1
919;Ny. darlingi;Santa Helena;210980;;Maranhão;15/06/2005;1993.0;24/06/2005;;;;-2,24083;-45,29375;-22.289;-452.967;;;Rebelo et al.;2007;2- vector distribution/diversity;;;;;;;;;;;;0,134501107;-0,052993635;1396,6;4,6;109,8;90,7;0,7;629,3;107,9;1405,8;9,2;154,1;37,2;0,7;629,3;107,9;1407,5;1,7;157,1;31,8;1,4;629,3;107,9;1410,9;3,4;139;47,8;0,1;629,3;107,9;1414,8;3,9;175,9;7;0,1;629,3;107,9;1415;0,2;104;78,7;0,1;629,3;107,9;1417,2;2,1;62,3;118,2;0,1;629,3;107,9;1419;1,8;177,8;1;0;629,3;107,9;1419,1;0,1;59,6;119,1;0;629,3;107,9;1419,9;0,8;76,8;101,1;0;629,3;107,9;1422;2,1;92,3;83,5;0;629,3;107,9;1422,2;0,2;0;207,5;0;629,3;107,9;1422,9;0,6;87;87,9;0;629,3;107,9;4,8;10,7;4;1,5;10,7;4,4;1,2;2,4;0,2;0,1;1,4; - ;0,1
